ensgene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000092098,284.4371182549201,-0.02825730357740759,0.12705653463800273,-0.2223994512200068,0.8240029389876118,0.9440098370944924
ENSG00000092108,1075.5676523964903,-0.02135937359684415,0.09509281428474949,-0.2246160633429656,0.8222779674445195,0.9431484752719295
ENSG00000092140,322.02812207795535,0.2292044007474138,0.11040494975726028,2.076033739894358,0.037890830577041915,0.1660145115966627
ENSG00000092148,6234.271318538292,-0.0849506738439824,0.18399795894208865,-0.4616935662352629,0.6443010855046847,0.8612037809079457
ENSG00000092199,5032.70159255434,0.05352353473383116,0.08269692898055661,0.6472251798662972,0.5174862170915235,0.7862486113687954
ENSG00000092200,4.377276141759135,0.19187880575507732,0.6783432494019095,0.28286388332788087,0.7772811812819109,0.9246431655745311
ENSG00000092201,2494.3655226341434,-0.030934048957744136,0.0648530552225429,-0.47698676417933,0.6333715467175398,0.8555393349614703
ENSG00000092203,1457.463162554729,0.0011214956396482173,0.08458509815593022,0.01325878510634074,0.9894213300164452,0.9973181638515667
ENSG00000092208,75.44880287159567,0.06357520524334358,0.22942546894363486,0.27710613619346114,0.7816986102577698,0.9260529529265469
ENSG00000092295,13.507689043378495,-0.14572560981383573,0.4464216313103041,-0.32643044062652743,0.7440987094705402,0.9124102899786922
ENSG00000092330,748.0919643009805,-0.10447443251133166,0.09356964811546888,-1.1165418980993265,0.26419024620898257,0.5641961479692003
ENSG00000092421,39.3644639514707,-0.16617211258190623,0.41390207191506134,-0.4014768802993746,0.6880690565859429,0.886717785005701
ENSG00000092439,1883.4981038069695,0.09873340012712892,0.1387507076442085,0.7115884437887412,0.47671966517205955,0.7561213591667851
ENSG00000092445,442.346017983681,-0.4748370118394193,0.1716928553143131,-2.7656189360363834,0.005681488256619249,0.040757540415131854
ENSG00000092470,89.64717543776365,-0.3480854240314406,0.20074112162482638,-1.734001589778861,0.08291780109147019,0.28286982347154943
ENSG00000092529,14.152512406156628,0.28885864024852337,0.4500876614806206,0.6417830679878807,0.5210140449412476,0.7874003805985289
ENSG00000092531,705.9574293355931,0.07340885768092133,0.15921516283831844,0.4610670012344701,0.6447505358011275,0.8616169170375736
ENSG00000092607,2.732376122769388,-0.40186203101735546,1.0209125727191424,-0.3936302106134503,0.6938540734431194,
ENSG00000092621,1231.091886579281,-1.4322322452395717,0.27169175002005364,-5.27153380672714,1.3528836149622425e-07,4.691779994261713e-06
ENSG00000092758,3.8857549727925367,-0.6651722215789413,0.7408559872828936,-0.8978428102045524,0.36926935769223723,0.6713578458407272
ENSG00000092820,1483.4305894663207,0.037972010548251466,0.19598254633914816,0.1937520011733128,0.8463700722229782,0.9510602023372053
ENSG00000092841,7869.54690736068,0.6803441012933955,0.15137726693237255,4.494361109038504,6.977912954557772e-06,0.0001544450325218526
ENSG00000092847,976.6011998919206,-0.23578513584549418,0.09838207459260254,-2.39662699553627,0.016546758402383527,0.0922147837287932
ENSG00000092850,2.907355605025268,0.6107453483814217,1.0821064640459914,0.5644041216590162,0.5724791344712545,
ENSG00000092853,27.27816552433077,-1.1448155754516218,0.3559356348503203,-3.2163556086005403,0.001298298473615241,0.012895451128168643
ENSG00000092871,211.09143155241014,-0.09436808768928973,0.14289035514344542,-0.660423074703363,0.5089823685352401,0.781075859714704
ENSG00000092929,38.163296375803704,0.4703605755353641,0.391559567622385,1.201249093187716,0.22965459100175345,0.5243063409744011
ENSG00000092931,336.6204396242471,-0.25689106776063636,0.21562878634106028,-1.1913579449188731,0.23351309519217966,0.5290800136450161
ENSG00000092964,3708.842654775607,-0.24622666008805155,0.13383002600990648,-1.8398461647898443,0.06579082561985462,0.2427783465988039
ENSG00000092969,200.64414904531498,-1.5811760985252568,0.28990622259264226,-5.454095066965929,4.9222864434313755e-08,1.9204217130463723e-06
ENSG00000092978,262.8509341596356,0.07429329112283677,0.11521965265894785,0.6447970412022175,0.5190587196061656,0.7864461347332187
ENSG00000093000,1392.834461924616,0.39067545712837354,0.1430772657411471,2.7305208490297597,0.006323433326044755,0.044479001030983255
ENSG00000093009,9.427827002071174,-0.17391357154929998,0.7054551993826834,-0.24652674145925219,0.8052745063911667,0.9359461016910713
ENSG00000093010,2383.184108390064,0.25326433684186406,0.12864324161924603,1.968734102577012,0.048983633012882444,0.1989181096802102
ENSG00000093072,611.9831583773887,-0.4485928159759484,0.18322536393018315,-2.448311774929162,0.014352739987226977,0.0827429862956726
ENSG00000093100,1.9329763414696037,-2.60065813553806,1.4004947038115556,-1.8569567799579436,0.06331730332341952,
ENSG00000093134,2.8437683212580693,-1.5724665704503205,1.0790348021994933,-1.457289947687527,0.14503636047284987,
ENSG00000093144,1525.7664467041814,0.730828503115153,0.1261884878478383,5.791562412542791,6.973463554110721e-09,3.3529068237323476e-07
ENSG00000093167,1946.9215397369671,0.7236635119738487,0.11925998651631295,6.067948966897314,1.295540549790931e-09,7.597891472738851e-08
ENSG00000093183,1345.7991035786565,0.5478725137835245,0.14211620962623142,3.855102209835463,0.00011568128805529605,0.001730520649503068
ENSG00000093217,68.73628476193741,-0.9457241813421636,0.25317161534455923,-3.735506368101576,0.00018733783848603962,0.0026174706340822604
ENSG00000094631,497.67942656032625,-0.09790355864797345,0.11760011089796922,-0.8325124687417629,0.4051197431622249,0.7010223708261953
ENSG00000094804,29.25618227739031,0.14209494207154613,0.41270523865928677,0.34430128033546514,0.7306197215196466,0.9072387121960128
ENSG00000094841,150.2285385164813,-0.0022063988142206436,0.16078357090426382,-0.013722787731430664,0.9890511431778136,0.9971739989218903
ENSG00000094880,581.9626492173485,-0.129079148416517,0.13636156656368145,-0.9465947896413794,0.34384529998130764,0.6488943635125826
ENSG00000094914,742.0794329603867,-0.015824738316341992,0.12434324314208361,-0.12726657208272665,0.8987294167453461,0.9695431874262185
ENSG00000094916,2123.342822094619,-0.561634547557521,0.10288174535929767,-5.459030128193336,4.7874252598668875e-08,1.8837700034283916e-06
ENSG00000094963,2421.1289642257743,0.6560944223894284,0.575565268434555,1.1399131573277514,0.25432248292680804,0.5524950563470078
ENSG00000094975,766.2444954447526,-0.07215388618089745,0.12959099791352868,-0.5567816232809866,0.5776766409642065,0.8213929296684381
ENSG00000095002,398.3611043204111,-0.4370676547281846,0.18747664340586317,-2.33131790066237,0.019736603008630817,0.1048009066908698
ENSG00000095015,310.337994269154,-0.35708034945808453,0.205349956030608,-1.738886904874042,0.0820546580690971,0.280966256664638
ENSG00000095059,465.31955116947506,0.09773810171537016,0.10464579852707356,0.9339897357664458,0.35030918766526165,0.6548243392634296
ENSG00000095066,212.0733682976944,-0.333749039473941,0.1353275947558759,-2.466230483708865,0.013654344197892626,0.07982372965212467
ENSG00000095139,4328.013782255044,0.1834189358157369,0.07510151046086964,2.4422802509585235,0.01459481191132351,0.08357072803079056
ENSG00000095203,95.39801142110025,-0.15034728850636364,0.3851620233662806,-0.39034816359188845,0.6962791129742706,0.8915916741131488
ENSG00000095209,192.44212295944973,-0.29845530681590127,0.17837530322095424,-1.673187383155859,0.09429041332819488,0.3069397138834557
ENSG00000095261,969.5240499061324,-0.16831005014761052,0.09666925339634046,-1.741091859451375,0.08166747806146377,0.28016143973581503
ENSG00000095303,1482.6759071252632,0.7075456042998168,0.34831797429218503,2.0313209668195165,0.04222244581971251,0.17915353450921795
ENSG00000095319,982.6428448700578,-0.30222128453313013,0.11151045801123775,-2.7102505892557,0.006723239172165691,0.046558579502540554
ENSG00000095321,1513.9994620848172,0.15825386642489328,0.09827080617608615,1.61038534823177,0.10731375719695209,0.33349604829501767
ENSG00000095370,4.280493042965221,0.41688209339705445,1.0939017094375356,0.38109648225287773,0.7031316575743564,0.8952616659221304
ENSG00000095380,343.140867031881,0.3619876575381553,0.11533184723875675,3.138661750459772,0.0016972123598221953,0.0159456897277051
ENSG00000095383,275.34153360573174,0.5216381481274276,0.22764664258838596,2.2914379153424003,0.021938098787301435,0.11313080066316325
ENSG00000095397,117.98127649595637,-0.7492308044234738,0.23092508987321156,-3.2444755346196286,0.0011766712500411458,0.011925372080081287
ENSG00000095464,4.585950426950746,0.9305007792899949,0.7132519889987321,1.3045891124625366,0.19203279758713698,0.4714979432178226
ENSG00000095485,221.25467384701537,0.2714386107601088,0.18269404723214291,1.485755090942844,0.1373439128311797,0.3879731867659055
ENSG00000095539,117.89413155924746,0.21828681577552142,0.19776146402280112,1.1037884294300826,0.26968492518172515,0.5708129061127082
ENSG00000095564,1588.6776046540579,0.16011813602468553,0.1198079554290015,1.336456627202623,0.18140006804925635,0.45587415026088896
ENSG00000095574,350.71265462174466,-0.02180656353726235,0.15676048036479118,-0.13910753199095302,0.8893651764298045,0.9659004753106539
ENSG00000095585,21.112756321606003,-2.5671678944133722,0.7127257681754254,-3.6019013329422758,0.00031589826841639784,0.00406283520550643
ENSG00000095587,4.170042289865756,-0.3604941866401763,0.8479008061366433,-0.42516080186634586,0.6707194568004505,0.8772693625201444
ENSG00000095637,44.30566747206329,1.9010666666507614,0.3583725120856219,5.304722328135929,1.1284463345401263e-07,4.00391893074305e-06
ENSG00000095739,111.69758263702522,0.3651787816480757,0.3878228277804101,0.9416123948609963,0.3463911214961969,0.6509413749844456
ENSG00000095752,54.64424503852425,0.1168052696843464,0.4314668444139517,0.270716675444667,0.7866089504244069,0.9282540097446622
ENSG00000095787,2414.0813403190696,0.1264986156401562,0.0895139356062105,1.413172315388395,0.15760506449528,0.42037909366752335
ENSG00000095794,243.35043892342372,-0.1870010768616163,0.14663872547217396,-1.2752502878041003,0.2022206671325325,0.485387589317725
ENSG00000095906,494.17672367630547,0.04096565645297396,0.1703536300687498,0.24047422081021347,0.8099626458074731,0.9377490850388236
ENSG00000095951,470.8504083207587,-0.5190705247879315,0.17608766319769137,-2.947796088390233,0.003200480976279841,0.026274499028964924
ENSG00000095970,1.2531367518304914,-1.9993848527868396,1.9171797537365733,-1.042878138520944,0.2970047358387078,
ENSG00000096060,2564.3843750493725,3.9384524794039804,0.2985955810165954,13.189922188383251,1.0028870622880399e-39,1.3191546608595896e-36
ENSG00000096063,697.9381098686744,0.25008596732582367,0.08534185303622706,2.930402357441944,0.003385233633149836,0.02748636567656712
ENSG00000096070,994.3181151014379,0.08814233026396978,0.127174387771193,0.6930824029013758,0.48825784021033847,0.7646936662249858
ENSG00000096080,113.81239106792182,-0.12941762884784072,0.16850155036308345,-0.7680500776934958,0.44245743418174843,0.7310114525800195
ENSG00000096092,416.70057745841893,0.40569075359427503,0.19680189128559708,2.0614169454578075,0.039263279586577576,0.16996551330202778
ENSG00000096093,641.1136108443972,-0.046284391132704605,0.14223789862794142,-0.32540125788678115,0.7448774036183524,0.9128180866195488
ENSG00000096384,10612.031632017673,-0.3692595671975632,0.0655471699098068,-5.63349367647247,1.7659499592223142e-08,7.742849642637838e-07
ENSG00000096401,1024.9358579489056,0.1733622111432198,0.09690122823061575,1.7890610295530427,0.07360498739457833,0.2605104445264578
ENSG00000096433,2195.7068438889787,0.1327176574732107,0.18093587398914465,0.7335065984823617,0.4632495048103663,0.7458896241219634
ENSG00000096654,157.2233738434305,-0.6318112755641209,0.15710244357402695,-4.0216514854296985,5.7791522579775916e-05,0.0009536119070847433
ENSG00000096696,162.53152192969657,0.8203940082879809,1.1266004206833984,0.7282031794292497,0.4664892198784404,0.7486838926321666
ENSG00000096717,518.1161818713513,0.1877358531286375,0.1102837381492382,1.7022986006748295,0.08869940700651656,0.2953706292992771
ENSG00000096746,1373.3903249758173,0.014991479263512218,0.12961802600603606,0.11565890737152634,0.9079228747845616,0.9724561700138137
ENSG00000096872,288.15715840091707,-0.009560989103747534,0.17957367315293293,-0.05324271055927541,0.9575385257503259,0.9880884130809656
ENSG00000096968,711.841415854117,0.8139145554693007,0.19531171529995553,4.167259266651302,3.0828380123227684e-05,0.0005637583117867307
ENSG00000097007,5884.840404226303,-0.11049087583459076,0.13090640961035482,-0.8440448115830901,0.3986443652574424,0.6958457625339548
ENSG00000097021,516.771699055375,-0.0460532195506664,0.1057855334557256,-0.43534515586614736,0.6633119128491308,0.8734903371794009
ENSG00000097033,3240.5728771756967,0.41980471206334957,0.15523630673840524,2.704294638822984,0.006844956524242855,0.04712659983335755
ENSG00000097046,52.77867153759312,-0.3222143253786901,0.3167269362049418,-1.0173252999555353,0.3089987048655135,0.6125888751421098
ENSG00000097096,201.5841176100543,1.3062559565606338,0.255755183433113,5.107446656705808,3.2654123887737134e-07,1.0191960871062361e-05
ENSG00000099139,387.30434870633206,-0.5151279752790884,0.1677071741022578,-3.0715917672370665,0.0021292070427318087,0.019154542106451518
ENSG00000099194,785.2070764408081,-2.0011580432020084,0.4044052510456274,-4.948397771858373,7.482687245029444e-07,2.1264457656977963e-05
ENSG00000099203,102.69547081175324,-0.20620135472513312,0.18031305395183844,-1.1435741905863868,0.25280027033785013,0.5513818522174002
ENSG00000099204,848.5848542700643,1.4131722619364555,0.2389779255521039,5.913400824246189,3.3511533913941773e-09,1.7334688118686454e-07
ENSG00000099219,591.1519014766632,0.33243923737219033,0.139130536178754,2.3894052772503844,0.016875674928009995,0.09357589695853781
ENSG00000099246,1572.7984912175739,0.1570434884524078,0.07776751047719878,2.019397142698203,0.04344595829402432,0.18245320911846244
ENSG00000099250,5905.365247551065,-0.1399563315805333,0.22476039276070145,-0.6226912573940125,0.5334874289414573,0.7943924971332295
ENSG00000099251,43.82777157066385,-0.033839220414020175,0.34944038421760104,-0.0968383219065718,0.9228547904539256,0.9771510863195843
ENSG00000099256,365.40931356266356,-0.4171579625492985,0.13376870279071762,-3.118501965306085,0.0018177292970320824,0.016808213136474667
ENSG00000099260,122.97217811375357,-0.963042352038118,0.3751504363629207,-2.5670831183745992,0.01025580256525739,0.06474480776112952
ENSG00000099284,394.11992623516284,-0.2924576409653849,0.2580686298974888,-1.1332552936850802,0.25710705997548167,0.5555769196724355
ENSG00000099290,6043.363705380386,0.12391895873345261,0.13794180420847993,0.8983423077906554,0.36900308357648126,0.6712281197489504
ENSG00000099308,379.3095975456516,0.3403893181854557,0.15635624180192106,2.177011382869357,0.02947971815390357,0.14023999219946634
ENSG00000099326,313.6840771787977,-0.39615812539470974,0.13334896287256465,-2.9708376942781287,0.0029698869214984268,0.024927286991519384
ENSG00000099330,172.4602011588754,0.30515561872911157,0.1626271609081616,1.876412384161575,0.0605986753566213,0.22984861003846851
ENSG00000099331,2370.119743531677,-0.11576359221260307,0.14300654416941455,-0.8094985644535417,0.4182284282256774,0.7117342672373947
ENSG00000099337,530.0588493541705,2.8077931980913267,0.36580256271774053,7.675706745274684,1.6450909060326783e-14,2.2112663528899102e-12
ENSG00000099338,8.562899192274344,0.8586319240494877,0.5847788510624331,1.4683019443837875,0.14202222302111686,0.3962751791698804
ENSG00000099341,1806.9085148934046,0.31666831847445337,0.09579272960925465,3.3057656856231774,0.0009471725883424005,0.010035778604329864
ENSG00000099364,283.9368720249753,0.025285540480600416,0.1752138588254609,0.14431244565984125,0.8852537509662143,0.9640580217730158
ENSG00000099365,83.91806315838843,-0.6716929608262089,0.1717152193555272,-3.911668187288073,9.166078968895057e-05,0.0014259937540156036
ENSG00000099377,277.5987744225595,0.10718692270890465,0.24097188821878093,0.444810900977746,0.6564564158924678,0.8684724887517535
ENSG00000099381,551.9437522080277,-0.021759182310550594,0.10575623292721534,-0.20574846236747035,0.836987400836889,0.9477497024916874
ENSG00000099385,268.7708717360513,0.006785494400228993,0.1362487763419026,0.04980224103592297,0.9602799808127481,0.9891238307789885
ENSG00000099622,2834.6404301352095,-0.33811920443271,0.09368275647596584,-3.609193592840683,0.00030715033266187056,0.003977466423041293
ENSG00000099624,560.4665401788045,0.09056916659121854,0.13201035389048882,0.686076235098586,0.4926650360881387,0.7689800508190434
ENSG00000099625,71.20213661850994,0.32746935393314,0.24200181979321206,1.353168972914993,0.17600165498553122,0.4479710402983493
ENSG00000099725,223.57796148032818,-0.5041464070359722,1.2319804140061414,-0.40921625157707986,0.682380968967603,0.8840827926647563
ENSG00000099769,2.5396503850661136,0.03348468073332274,0.9831900822612741,0.03405717911261892,0.9728315547775931,
ENSG00000099783,2782.0124957539606,0.20910799749916326,0.17384428301086807,1.202846558296603,0.22903570409557528,0.5233518415336914
ENSG00000099785,432.2260021201075,0.4857310715005597,0.17472742910709682,2.779936006514681,0.005436961151852763,0.039511302135504585
ENSG00000099795,610.4597686457079,-0.017262138802890386,0.15716906932494903,-0.10983165375370835,0.9125428868337315,0.9743420456336271
ENSG00000099797,599.4319034331756,-0.03453530790808308,0.1090826177211462,-0.3165977185876448,0.7515488671028413,0.9155710761907132
ENSG00000099800,430.64628383430363,0.17797488710638704,0.16347935161830826,1.0886689073854598,0.2762999177980321,0.5778357954153558
ENSG00000099804,629.7327980547009,0.009822616300003877,0.12068501774032546,0.08139051958494901,0.9351313883731406,0.9809018465665246
ENSG00000099810,368.3015098928093,0.20001875818392373,0.11348598780286949,1.7624973977524498,0.07798529566296256,0.27132046469553284
ENSG00000099812,1.8830395039137657,0.36320597285824474,1.184441615903034,0.3066474260796145,0.7591117507884513,
ENSG00000099814,880.6607226936837,-0.03217453363097096,0.15393870692898165,-0.2090087299863732,0.8344414235827546,0.9473052718868397
ENSG00000099817,2373.6988654653624,-0.026596239507564044,0.09855560919307628,-0.26986023145025095,0.7872677831171307,0.9283770636591933
ENSG00000099821,475.30514836999737,0.27324821375673347,0.16267149601706152,1.679754723151217,0.09300504773756217,0.3045861558042339
ENSG00000099822,37.56489427528316,0.44534836883541623,0.2725954160195357,1.6337338878930383,0.10231473949307472,0.3243581519935045
ENSG00000099834,5.2089958153365075,-0.3775317650981428,0.6614631865933924,-0.5707524965107621,0.5681674278571548,0.8157604403750498
ENSG00000099840,37.67557697078897,1.0361375652690892,0.3023119708902685,3.4273785527506635,0.0006094388405261345,0.006994175612471536
ENSG00000099849,42.795010118245166,1.219827023603291,0.34921053656521484,3.4930991361295574,0.00047744922375497187,0.005760997488920961
ENSG00000099860,368.158192610506,1.4558928597813354,0.17830971575619353,8.1649665224749,3.2152437312207337e-16,5.533524608451384e-14
ENSG00000099864,2002.2071883864107,0.05441340825598985,0.6237670292762177,0.08723354345792843,0.9304858771505061,0.9791653088093508
ENSG00000099866,9.924035420779425,0.3326641036428563,0.4965688817988139,0.669925393709298,0.5029053509704791,0.7764394222083862
ENSG00000099869,20.693330360719788,0.7618014335330988,0.4962367258390208,1.5351573026866763,0.12474519347465182,0.3659099614265233
ENSG00000099875,1562.3088702934124,0.3359181978347086,0.18457153526038778,1.8199891839270106,0.06876065205040414,0.24965051409861835
ENSG00000099889,201.39258603626192,-0.3523400535893068,0.23574405019333047,-1.4945872580892607,0.13502219358772502,0.38442079389578787
ENSG00000099899,385.0398517256534,-0.12809704856297105,0.13897256797394264,-0.9217434090085264,0.356662432155748,0.6604262129862343
ENSG00000099901,540.2641011067731,-0.04669999625043875,0.13838009464056447,-0.3374762560449153,0.7357579083269296,0.9087787163351269
ENSG00000099904,1098.4759279166585,0.3040828602934035,0.10892811760384881,2.791591987289232,0.0052449446928120955,0.03847728220286881
ENSG00000099910,489.6307397709226,-0.08109660881098726,0.1357994013326554,-0.5971794280030168,0.5503875924757045,0.8056494548155733
ENSG00000099917,1820.7256616390814,0.068281008651269,0.0806874982124563,0.8462402499019108,0.39741873236484904,0.6952751241210997
ENSG00000099940,786.1217978335045,-0.12605373037105408,0.09791700802196636,-1.287352758396944,0.19797136238737356,0.4798160882289398
ENSG00000099942,1446.0376425410523,0.045503227060111846,0.100202738229234,0.4541116127586656,0.6497484953863539,0.8640955814170056
ENSG00000099949,1560.5264946498003,0.26578929059651635,0.13988123935719204,1.9001067749894134,0.05741910879742882,0.22228427650883595
ENSG00000099953,151.47576665435068,-0.604242309607179,0.2312627911388083,-2.6127951955941815,0.008980510001313623,0.05839551259681863
ENSG00000099956,869.3224970085378,-0.26544017450798313,0.10355925718372833,-2.5631718662973397,0.01037206912737464,0.06523280497971448
ENSG00000099957,64.84457943543882,-0.7269512956700963,0.46528319359311987,-1.5623845986274751,0.11819741310780171,0.35335560042342506
ENSG00000099958,1.629655175318967,0.5716178946304846,1.1979501934349914,0.4771633226181405,0.6332458263333949,
ENSG00000099960,8.372702677945234,-0.39047935882143364,0.6257107942004307,-0.6240572520734768,0.5325899864748618,0.793691397664043
ENSG00000099968,1350.0537162985138,0.011461032037671876,0.1372160832680206,0.08352542766641533,0.9334337596771286,0.9802444146661093
ENSG00000099974,251.81336146299645,0.4336213874331593,0.147003862443531,2.949727852216996,0.0031805395352636615,0.026158836776185947
ENSG00000099977,262.51897230482,0.4052870581816046,0.14333691987595307,2.82751337570494,0.00469110556390386,0.03524549529142782
ENSG00000099984,242.43807644478682,0.2923143234044049,0.7768670235356144,0.3762733061754219,0.7067137221840468,0.8967428622132779
ENSG00000099991,1622.5937525265144,0.1167893196440774,0.15000529127563936,0.7785680001745633,0.43623423529789984,0.7267939421886208
ENSG00000099992,191.39858459158955,0.281583156232503,0.16790775130889096,1.6770110613564793,0.09354031885459821,0.30560235620498444
ENSG00000099994,70.03378509018893,0.6322230946205044,0.930730684595895,0.6792760839243236,0.4969629470963941,0.7720947241165841
ENSG00000099995,1918.96954794815,0.19231924616941426,0.10209800803974906,1.8836728537792828,0.05960924054662011,0.22740919093971604
ENSG00000099998,506.24374199738827,2.418855400045341,0.8457944989911518,2.8598618256923016,0.0042382562674331044,0.03273804075703885
ENSG00000099999,278.1873599266992,0.11496642786660352,0.11481129763148311,1.0013511756971718,0.3166570596980727,0.6211117475486782
ENSG00000100003,168.99790523340033,0.5422991760688949,0.22550867001977287,2.404781935973218,0.016182118575175423,0.0905205691257155
ENSG00000100014,875.9394300678521,0.4903882183006483,0.1323920964118609,3.7040596198060873,0.00021217635652750222,0.002911495980219041
ENSG00000100023,787.9863601753384,-0.1355662195094328,0.12201748511731428,-1.1110392857146008,0.26655143960619654,0.5668664968800133
ENSG00000100024,4.558717659736112,2.1779305414786956,1.2457265046581467,1.7483215885146197,0.08040835702923253,0.2769771595011816
ENSG00000100027,57.57991829830873,0.27825638536683456,0.31241116090744725,0.8906736384148224,0.3731042811277927,0.6748566287170517
ENSG00000100028,768.3370488475991,-0.07382294752342497,0.14799871156368993,-0.4988080419312024,0.6179146216176763,0.8454980185548021
ENSG00000100029,1146.443446974275,0.1516321373375943,0.11842551002656763,1.2804009651601,0.20040415470794393,0.48297899606684824
ENSG00000100030,3142.752638963495,0.0593401711475922,0.07787855833673134,0.7619577508229819,0.44608522038467724,0.7336771835535006
ENSG00000100031,44.193669267425754,-0.11392359437800174,0.30200863009479123,-0.3772196653527571,0.7060103671192657,0.8967161325209935
ENSG00000100033,55.363920085925336,4.960616442967163,0.6211273779620046,7.986472049007978,1.3885523016125558e-15,2.1854863789910438e-13
ENSG00000100034,1025.6046041544594,-0.34978229916539005,0.16202396531410848,-2.1588306303162192,0.030863309217843922,0.14480199726027917
ENSG00000100036,94.91965922489118,0.4600076631595107,0.2471774524218102,1.8610421729507274,0.06273822135583383,0.23520446788837135
ENSG00000100038,368.4281474621424,0.1772160877784797,0.19236690868638706,0.9212399834702988,0.3569251474686743,0.6606342574992876
ENSG00000100056,315.1108119386578,0.053161723995466224,0.11318204047591834,0.4697010565627451,0.638568612900211,0.8586119146785691
ENSG00000100058,190.46791573897332,-0.14622541702378256,0.35692592740627266,-0.40968000864039433,0.6820406968651256,0.8838690663456219
ENSG00000100065,72.114239533594,-0.43331262722915187,0.2670556496824733,-1.6225555525387934,0.10468444855535569,0.3287674250253087
ENSG00000100068,30.561268308328536,-0.06419056021116229,0.44681211737958515,-0.1436634274549671,0.8857662522080969,0.9641543483018494
ENSG00000100075,1136.4276617526998,0.27203035473791237,0.1323610139660799,2.055215101386466,0.03985823315486783,0.17157301625687027
ENSG00000100077,80.44047869203878,-0.20690415829510936,0.27448733362296057,-0.753783992740866,0.45097893730927174,0.7368405809654855
ENSG00000100079,14.266563666736172,0.05016179657871889,0.42078403710008283,0.11921031254992208,0.9051087366794746,0.9717569188923015
ENSG00000100083,718.658530271595,-0.052617503778024384,0.12142703846100723,-0.4333260898471222,0.6647778867942955,0.8745925487189222
ENSG00000100084,155.70149597101843,0.12813198212133586,0.1527511196178273,0.8388284317778696,0.40156559350203425,0.6981683456311065
ENSG00000100092,53.815474260250625,-0.9707912809926089,0.2200520976598951,-4.4116429305437945,1.0258919745547585e-05,0.00021815012368852054
ENSG00000100097,16959.429530255402,-0.17454240798480078,0.10010077937410866,-1.7436668233369084,0.08121720368919715,0.27906873600800214
ENSG00000100099,632.2539754808149,-0.3588454227328716,0.09012792518775296,-3.981512078363403,6.847824060781726e-05,0.0011120165791824997
ENSG00000100100,2538.4612262679493,0.04214017484501747,0.2090795742340614,0.20155089276125165,0.8402678391341398,0.9484236750018501
ENSG00000100101,178.70835761989582,-0.05603968077671773,0.1848961536631769,-0.30308732586619697,0.7618233126571307,0.9185420968508362
ENSG00000100104,154.91871297055354,-0.0345010185076348,0.17624349985276788,-0.19575767921345535,0.8447998362011531,0.950301054370971
ENSG00000100105,381.1478447811579,-0.21246625506042174,0.13424469508206702,-1.582678964934413,0.11349465510649219,0.3443169808543746
ENSG00000100106,867.1382332011465,-0.29636159233765175,0.19393406294466034,-1.5281564663667127,0.12647369455650279,0.368788412094201
ENSG00000100109,521.6186098373755,0.02468673620439487,0.1200033374870623,0.20571708021917623,0.8370119158293188,0.9477497024916874
ENSG00000100116,121.78202198152931,0.7716805389102886,0.15328935315108722,5.034143096355126,4.799910364813483e-07,1.4372414531388665e-05
ENSG00000100121,6.1363824178954385,0.41472413367258965,0.6755587677103423,0.6138979367823258,0.5392827736842473,0.7973901631945907
ENSG00000100124,224.5137530229246,-0.0017598615969569794,0.1573962315314433,-0.011181091058113478,0.9910789659520384,0.997752668399249
ENSG00000100129,6951.27590587461,-0.08464279126727539,0.136188180339023,-0.6215134900588878,0.5342618213760607,0.794639483130616
ENSG00000100138,1150.2969833676068,0.07478084984030765,0.11841881378329522,0.6314946709156838,0.5277171325800893,0.7910871504954152
ENSG00000100139,694.4315311858998,-0.0362005853333888,0.20160313624297432,-0.17956360207491742,0.8574951814930903,0.9543714195420521
ENSG00000100142,432.8808116265335,0.2544427085899494,0.12446356267766065,2.044314842962615,0.040922453833213614,0.1749679561965704
ENSG00000100147,39.32328968658571,-0.4181789205616043,0.2579417446886373,-1.621214592722826,0.1049716242176359,0.3291551272590882
ENSG00000100150,204.51341478102626,-0.27749794275765055,0.17242414620240895,-1.6093914272998362,0.10753077861741885,0.3336443619612077
ENSG00000100151,71.32157995888004,-0.2723998881320294,0.30708385958095963,-0.8870537465034495,0.37504996470229246,0.6763828322390281
ENSG00000100154,1732.3209928656615,-0.7687181568368403,0.12763312066821123,-6.022873630389107,1.7134722590473777e-09,9.515046131763726e-08
ENSG00000100156,3.4715157172174296,0.12159136889247925,1.0052968436143725,0.12095071188656907,0.9037300746996648,
ENSG00000100162,6.718573776991744,-0.4575340278579041,0.674425497188348,-0.6784055907811085,0.4975145652584131,0.7724270613111252
ENSG00000100167,16.725521395418212,-0.9974594094140256,0.6955732110003318,-1.4340106744184975,0.15156921671672682,0.41088578328257386
ENSG00000100181,285.9212412548792,-0.3341403445268818,1.0056028146165128,-0.33227864885631453,0.7396788606251641,0.9109078007695705
ENSG00000100196,1419.3793737765666,0.18696713391765954,0.07871996302661254,2.375091739492463,0.017544589022374626,0.09616196718592522
ENSG00000100197,14.9378912850675,-0.7526846308597381,0.3986431506773998,-1.888116300457511,0.05901033900954811,0.22615512858706108
ENSG00000100201,11983.350653699508,0.02866467793254477,0.09279639039924507,0.30889863074650337,0.7573986384140453,0.9173369981337757
ENSG00000100206,36.29875148061979,1.9049650483819354,0.4201159464639715,4.5343792931823454,5.777312958979292e-06,0.0001305389179627039
